"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140472617&doi=10.1108%2fJDAL-08-2020-0016&partnerID=40&md5=1a6d4e7253e5ef3b80da0a65e0a78241","Additive manufacturing; Intermittent demand; Logistics; Spare parts supply chain; Supply chain design",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143268775&doi=10.1108%2fJDAL-09-2017-0020&partnerID=40&md5=cfa8cf21bc414454330c8f8b4c93aa69","Data analysis; Demographics; Logistic regression; Manning; Readiness",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142300194&doi=10.1108%2fJDAL-07-2022-0003&partnerID=40&md5=ddb11830367f8b13cd6829f6356bb8d5","Chi-square tests; Correlation; Military logistics; Mixed integer programming; Regression; Ship loading; Stowage goals",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143289853&doi=10.1108%2fJDAL-09-2017-0018&partnerID=40&md5=a98ef55fb4d04b1b5fa741503f43a089","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143269587&doi=10.1108%2fJDAL-09-2017-0017&partnerID=40&md5=b884e563439be01f7765f2656659f0ee","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143285978&doi=10.1108%2fJDAL-03-2018-0006&partnerID=40&md5=b10b77e6099df56a37881d4db0e97822","Cost analysis; Operating and support costs; Regression; Stability",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143275186&doi=10.1108%2fJDAL-07-2017-0012&partnerID=40&md5=f8923c1c531332489a9c3b1a5ab44bca","Ammunition combat load; Korean theater of operations; Parallel machine scheduling; Stored combat load",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135488058&doi=10.1108%2fJDAL-07-2020-0013&partnerID=40&md5=8e3af2e114e2c353aa85dd24feddeec3","Fuzzy set theory; Fuzzy TOPSIS; Fuzzy VIKOR; Manufacturing sector; MCDM; Pakistan; Reverse logistics",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088143466&doi=10.1108%2fJDAL-11-2018-0017&partnerID=40&md5=3a1af2a201ecefa86ba186e5f9076de7","Behavioural supply chain management; Competence-based view; Human capital; Learning culture; PROCESS model",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142032907&doi=10.1108%2fJDAL-07-2022-0004&partnerID=40&md5=63be6b5f8716f9159fadbf4167984d4d","Approximate dynamic programming; Contested logistics; Simulation modeling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092481886&doi=10.1108%2fJDAL-05-2019-0011&partnerID=40&md5=656c42f2fd1bb97efd858d37ec4c9963","Artillery projectiles; Monte Carlo simulation; United States army; Value-based modelling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076403839&doi=10.1108%2fJDAL-03-2018-0008&partnerID=40&md5=27d67859716a8a8877d01600e64d9b80","Conflict predicition; Data analytics; data imputation; Logistic regression",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143284970&doi=10.1108%2fJDAL-04-2021-0003&partnerID=40&md5=a459d36152f62f82286f98afb279b40b","Integer programming; Military logistics; Paired-samples t-test; Port choice; Port selection factors",""
