"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161318628&doi=10.1016%2fj.esd.2023.05.005&partnerID=40&md5=28913c894cc9f75332f497adfdf5bfa6","Biodiesel capacity; Biodiesel-related policy; Feedstock and production; Indonesia; Malaysia","China; Indonesia; Malaysia; Shanghai; Blending; Oils and fats; Biodiesel capacity; Biodiesel-related policy; Carbon emissions; Energy shortages; Feedstock and production; High mix; Indonesia; Malaysia; Production capacity; Production policy; biofuel; diesel; energy policy; energy use; resource assessment; resource development; technological development; Biodiesel"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147798294&doi=10.1016%2fj.esd.2023.01.011&partnerID=40&md5=7052e41507bf91347a2f78af4e04a34e","Bioenergy; Discrete choice experiment; Malawi; New product development; Non-timber forest product","Biomass; Developing Countries; Economics; Forestry; Fruits; Product Development; Malawi; Mzuzu; Biomass; Developing countries; Economics; Forestry; Fruits; Product development; Smoke; Bio-energy; Consumers' preferences; Discrete choice experiments; Fuel source; Malawi; New product development; Non-timber forest products; Poorest countries; Potential markets; Wood biomass; angiosperm; bioenergy; biomass; discrete choice analysis; fruit; nontimber forest product; preference behavior; product development; Charcoal"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147797484&doi=10.1016%2fj.esd.2023.01.018&partnerID=40&md5=4fa4b9161eff7a8afa9c548f412cf5d9","CFD; Darrieus–Savonius; Dimple; Distributed wind; Hybrid wind rotor; Sliding mesh; Small wind turbine; URANS; VAWT aerodynamics","Aerodynamics; Computational fluid dynamics; Energy conversion; Horizontal axis wind turbine; Horizontal wells; Vertical axis wind turbine; Darrieus; Darrieus–savonii; Dimple; Hybrid wind; Hybrid wind rotor; Sliding mesh; Small wind turbine; URANS; Vertical axes wind turbines; Vertical axis wind turbine aerodynamic; Wind rotor; Wind turbine aerodynamics; aerodynamics; computational fluid dynamics; machinery; wind power; wind turbine; Distributed Wind"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167968537&doi=10.1016%2fj.esd.2023.101291&partnerID=40&md5=ed1db0c10ccbc5553ba2ce6518afda95","Decentralized energy; Disaster-relief; Distributed solar; Energy poverty; Energy resiliency; Initial electrification; Small-scale solar","Guatemala [Central America]; Puerto Rico; Costs; Disaster prevention; Disasters; Economics; Electric utilities; Energy utilization; Recovery; Decentralized energy; Disaster relief; Distributed solar; Energy; Energy poverties; Energy resiliency; Guatemala; Initial electrification; Small scale; Small-scale solar; disaster relief; electrification; energy use; household energy; quality of life; solar power; Solar energy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169057266&doi=10.1016%2fj.esd.2023.101300&partnerID=40&md5=747dc28a2e518ed9e51b3848db0d62c8","Climatic chamber; Electrochromic window; Energy efficiency; Thermal comfort; Thermal performance","Air conditioning; Electrochromism; Energy efficiency; Heat flux; Light transmission; Passive solar; Tropics; Climate chambers; Climatic chamber; Electrochromic glass; Electrochromic windows; Glass windows; Operative temperature; Thermal Performance; Tropical climates; Visual environments; Visual performance; Glass"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150066033&doi=10.1016%2fj.esd.2023.03.007&partnerID=40&md5=9b02362147055e16f8af91cf6af03c0e","Government support; Iran; Market niche; Oil-Rich developing countries; Solar photovoltaic system; Strategic Niche Management; Technological niche","Iran; Commerce; Investments; Renewable energy resources; Solar concentrators; Solar power generation; Government supports; Iran; Market niche; Oil-rich developing country; Photovoltaics; Renewable energy technologies; Solar photovoltaic system; Solar photovoltaics; Strategic niche management; Technological niche; alternative energy; developing world; industrialization; photovoltaic system; policy implementation; solar power; tariff structure; Developing countries"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150185938&doi=10.1016%2fj.esd.2023.03.003&partnerID=40&md5=675a9757256a3ba085998511399b5f37","Additive manufacturing technology; Automotive industry; Empirical research; Industry 4.0; Polish manufacturing enterprises; Reducing energy consumption","Poland [Central Europe]; 3D printing; Additives; Automotive industry; Costs; Industrial research; Industry 4.0; Investments; Product design; Waste heat; Additive manufacturing technology; Empirical research; Energy-consumption; Manufacturing companies; Manufacturing enterprise; Polish manufacturing enterprise; Production companies; Production process; Reducing energy consumption; Small and medium-sized enterprise; automobile industry; energy use; implementation process; industrial development; literature review; manufacturing; Energy utilization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164289252&doi=10.1016%2fj.esd.2023.101265&partnerID=40&md5=20a75897a089cd32152e48b66201b995","Fuel cell vehicle; Hydrogen energy; Hydrogen refueling station; Refueling distance","China; Fuel cells; Hydrogen fuels; Population statistics; Vehicles; Cutting edges; Edge emissions; Fuel cell vehicles; Hydrogen Energy; Hydrogen refueling stations; Refueling distance; Roadmap; Station network; Vehicle refueling; Zero emission cars; fossil fuel; fuel cell; hydrogen; transport vehicle; urban area; Fossil fuels"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150354489&doi=10.1016%2fj.esd.2023.03.010&partnerID=40&md5=56df7ef33ad748d72feeed5171f8a33d","Demand-side management; Developing countries; Electricity access; Energy efficiency; Malawi","Malawi; Demand side management; Electric utilities; Energy efficiency; Control groups; Difference-in-differences; Differences-in-differences; Electricity access; Experimental approaches; Household surveys; Large-scale development; Malawi; Spatial differences; Survey data; accessibility; demand-side management; developing world; electricity generation; energy efficiency; spatial analysis; Developing countries"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151612722&doi=10.1016%2fj.esd.2023.03.017&partnerID=40&md5=5a5d27060d54dd47d8d4a3fc88b4ffdf","Dry anaerobic digestion; Full-scale; Municipal solid waste; Participatory design; Pilot-scale","Colombia; Anaerobic digestion; Design; Electric load dispatching; Municipal solid waste; Process design; Colombia; Design-process; Dry anaerobic digestions; Full-scale; Organic wastes; Participatory design; Pilot scale; Public services; Service companies; Solid waste treatment; anaerobic digestion; biogas; municipal solid waste; participatory approach; power plant; stakeholder; waste treatment; Biogas"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149629551&doi=10.1016%2fj.esd.2023.02.012&partnerID=40&md5=bd30305e2385b5bbaf327e005fc26de4","Battery bank; Energy consumption; Navajo Nation; Off-grid; Solar","Navajo Mountain; Southeast Asia; Sub-Saharan Africa; United States; Utah; Electric inverters; Electric loads; Lead acid batteries; Battery banks; Design implications; Developed countries; Electrical energy consumption; Energy-consumption; Navajo nation; Off-grids; Solar; South Asia; Sub-saharan africa; consumption behavior; electricity generation; energy efficiency; energy market; numerical model; Energy utilization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150389056&doi=10.1016%2fj.esd.2023.03.011&partnerID=40&md5=cf5290167cf9401f366b23cc1ca18b36","Many-objective optimization; Multiple load rejection conditions; Pumped storage hydropower station; Unified operation strategy","Hydraulic machinery; Hydraulic motors; Hydraulic turbines; Hydroelectric power; Power quality; Pumped storage power plants; Quality control; Condition; Hydropower stations; Loads rejections; Many-objective optimizations; Multiple load rejection condition; Multiple loads; Operation strategy; Pumped Storage; Pumped storage hydropower station; Unified operation strategy; algorithm; alternative energy; exploration; hydroelectric power; optimization; sustainable development; turbine; Constrained optimization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150385095&doi=10.1016%2fj.esd.2023.03.004&partnerID=40&md5=3be8aa486ecb6fb901992fd808a90bc9","Africa; Buildings; Energy transition; Solar energy; Sustainable cities; Urban planning","Accra; Ghana; Greater Accra; Housing; Regression analysis; Solar power generation; Urban planning; Africa; Building footprint; Energy transitions; Levelized cost of electricities; Low incomes; Middle class; Neighbourhood; Solar PVs; Sustainable cities; Urban form; building; cost analysis; electricity supply; low income population; neighborhood; photovoltaic system; solar power; sustainability; urban planning; Solar energy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167436224&doi=10.1016%2fj.esd.2023.101293&partnerID=40&md5=390ef6e453d4cd0d81815ceaaa0024d5","Bonus energy; Excess energy; Large-scale photovoltaic power plant; Performance evaluation; Solar energy","Algeria; Sahara; Carbon; Economics; Solar power generation; Bonus energy; Energy; Excess energy; Grid-connected; Large scale grids; Large-scale photovoltaic power plant; Large-scale photovoltaics; Performance ratio; Performances evaluation; Photovoltaic power plant; climate conditions; data set; performance assessment; photovoltaic system; power generation; power plant; Solar energy"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165959745&doi=10.1016%2fj.esd.2023.101283&partnerID=40&md5=cca7c2cc8dfb2fc3801e31f0b51802f2","Bifacial PV modules; Cost analysis; Floating photovoltaic system; Levelised cost of energy; Tracked systems","Italy; Cooling; Cost benefit analysis; Economic analysis; Land use; Sensitivity analysis; Solar panels; Thermoelectric equipment; Tracking (position); Active cooling; Bifacial PV module; Cost analysis; Floating photovoltaic system; Levelised cost of energies; Photovoltaic modules; Photovoltaic systems; Photovoltaics; PV modules; Tracked system; cost analysis; energy management; energy market; hydroelectric power; photovoltaic system; Cooling systems"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165149434&doi=10.1016%2fj.esd.2023.101272&partnerID=40&md5=740a1b4623c85ca6bf307ea59c3f72f9","AHP; Barriers; Fuzzy TOPSIS; Malawi; Renewable energy; Solutions to barriers","Malawi; Analytic hierarchy process; Fossil fuels; Hierarchical systems; Investments; Barrier; Fuzzy techniques; fuzzy-TOPSIS; Ideal solutions; Malawi; Performance; Process techniques; Renewable energies; Solution approach; Solution to barrier; alternative energy; analytical hierarchy process; energy policy; fuzzy mathematics; incentive; Renewable energy resources"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150384673&doi=10.1016%2fj.esd.2023.03.001&partnerID=40&md5=410181047ebc1a9275f37b3faf82bcd8","Fuel cell; Global warming potential; Life cycle assessment; Polymer electrolyte membrane","Korea; Carbon; Gas emissions; Global warming; Greenhouse gases; Housing; Hydrogen; Life cycle; Polyelectrolytes; Solar energy; Solar power generation; Solid electrolytes; Carbon emissions; Embodied carbons; Fuel cell feeds; Fuel cell system; Global warming potential; Life cycle assessment; Life-cycle process; Operation phasis; Polymer electrolyte membranes; Residential building; electrolyte; fuel cell; global warming; life cycle analysis; membrane; photovoltaic system; polymer; power generation; residential location; Proton exchange membrane fuel cells (PEMFC)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150026441&doi=10.1016%2fj.esd.2023.03.005&partnerID=40&md5=f7818dbb00e67a7506b69119c79aa8aa","Anaerobic co-digestion; Food waste sewage sludge; Single stage anaerobic digestion; Two stage anaerobic digestion","Biogas; Efficiency; Oils and fats; Sewage sludge; Sludge digestion; Volatile fatty acids; Anaerobic co-digestion; Anaerobic digestion process; Experimental approaches; Food waste; Food waste sewage sludge; Retention time; Single stage; Single stage anerobic digestion; Two-stage anaerobic digestions; Volatile solid; anaerobic digestion; biogas; concentration (composition); experimental study; fatty acid; food waste; hydrolysis; methane; sewage treatment; sludge; temperature effect; Anaerobic digestion"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162908710&doi=10.1016%2fj.esd.2023.101259&partnerID=40&md5=f984cd5e6cb37510c365f2f3dc165998","90°Channel bend; Experimental study; Hydrokinetic turbine; Savonius rotor","Rotation; Turbine components; 90°channel bend; Channel bend; Counter-clockwise; Experimental study; Hydrokinetic turbines; Maximum power; Power coefficients; Rotation mode; Savonius rotor; Straight channel; alternative energy; energy resource; experimental study; hydrology; kinetics; open channel flow; turbine; Clocks"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159081651&doi=10.1016%2fj.esd.2023.04.006&partnerID=40&md5=4ccc98a562a30df04db5d10112bfc41d","Coal power; Decarbonization; Input-output; Solar energy; Wind energy","India; Climate change; Economic and social effects; Solar energy; Solid wastes; Sustainable development; Waste treatment; Coal power; Decarbonisation; Economic impacts; Energy transitions; Input-output; Macro-economics; Renewable energies; Solar and wind energies; Solid waste generation; Wind capacity; alternative energy; climate change; economic impact; Gross Domestic Product; macroeconomics; solar power; solid waste; Sustainable Development Goal; wind power; Wind power"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166514888&doi=10.1016%2fj.esd.2023.101278&partnerID=40&md5=3625e6d0e7793af2a7a08a4a49f32635","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147797895&doi=10.1016%2fj.esd.2023.01.016&partnerID=40&md5=9afa77062b9bd78d3d69b00fdda7a6d7","Carbon neutral; Convolutional neural network; Deep learning; Empirical mode decomposition; Long-short term memory; Wind forecasting","Brain; Carbon; Convolution; Convolutional neural networks; Costs; Decision making; Deep neural networks; Energy management; Energy management systems; Long short-term memory; Weather forecasting; Wind power; Wind speed; Carbon neutralities; Carbon neutrals; Convolutional neural network; Deep learning; Empirical Mode Decomposition; Hybrid model; Microgrid; Multisteps; Wind forecasting; Wind speed; artificial neural network; carbon emission; electricity supply; forecasting method; machine learning; model; wind velocity; Empirical mode decomposition"
