"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161033605&doi=10.1109%2fJSAC.2023.3280982&partnerID=40&md5=26411cf4e7a5fa6b9fd5f4e1b5a891c8","channel access; deep reinforcement learning; NR-U; URLLC; WiFi","5G mobile communication systems; Deep learning; Queueing networks; Reliability; Spectrum efficiency; Wi-Fi; Wireless local area networks (WLAN); 3GPP; 5g mobile communication; 6g mobile communication; Channel access; Deep reinforcement learning; Downlink; Low-latency communication; Mobile communications; New radio in unlicensed spectrum; Reinforcement learnings; Ultra reliable low latency communication; Ultra-reliable low-latency communication; Unlicensed spectrum; Wifi; Wireless fidelities; Reinforcement learning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165243344&doi=10.1109%2fJSAC.2023.3292959&partnerID=40&md5=23396434c4ffce44c4eec21503c09d77","Fluid antenna; full-duplex; LMMSE channel estimation; outage probability; stochastic geometry; sum-rate","Channel estimation; Channel state information; Degrees of freedom (mechanics); Finite difference method; Geometry; Mean square error; MIMO systems; Radio transceivers; Spectrum efficiency; Stochastic models; Stochastic systems; Wireless networks; Cellular network; Fluid antenna; Full duplex communication; Full-duplex; Interference; LMMSE channel estimation; Outage probability; Reconfigurable antenna; Stochastic geometry; Sum-rate; Antennas"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161022443&doi=10.1109%2fJSAC.2023.3280986&partnerID=40&md5=43061a89eb9c9c3a5250673831cc9903","Age of information; multiuser system; packet management; short packet communications","Information management; Job shop scheduling; Remote control; Transmissions; Age of information; Closed form solutions; Correlation; Information age; Job-Shop scheduling; Multiuser system; Packet management; Short packet communication; Transmission schemes; Unicast; Routers"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148471300&doi=10.1109%2fJSAC.2023.3240707&partnerID=40&md5=d0e10afa66c1601130068dbc830da9c1","deep reinforcement learning; Energy efficiency; rate splitting multiple access; RIS; SWIPT","Array processing; Beamforming; Budget control; Decoding; Deep learning; Energy efficiency; Energy harvesting; Energy transfer; Power quality; Quality of service; Reinforcement learning; Signal interference; Signal receivers; Vector spaces; Array signal processing; Deep reinforcement learning; Information and power transfers; Information rates; Interference; Multiple access; Optimisations; Quality-of-service; Rate splitting; Rate splitting multiple access; Receiver; Reconfigurable; Reconfigurable intelligent surface; Reinforcement learnings; Simultaneous wireless information and power transfer; Internet of things"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156210897&doi=10.1109%2fJSAC.2023.3240013&partnerID=40&md5=db722826e7237dbe1784d7ba852dc851","","Multiple access interference; Paper; Future wireless networks; Interference management; Multiple access; Multiple-access-interference; Multiusers; Next generation wireless systems; Rate splitting; Theory applications; Theory designs; User strategies; Wireless networks"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161004556&doi=10.1109%2fJSAC.2023.3280990&partnerID=40&md5=f2f917f004271c69dd0b266d80f472d8","Age of information; frame slotted ALOHA; interference; stochastic geometry; wireless network","Geometry; Internet protocols; Power control; Random processes; Signal interference; Stochastic models; Stochastic systems; Wireless networks; Age of information; Frame slotted ALOHA; Interference; Low-latency communication; Performance; Power-control; Stochastic geometry; Ultra reliable low latency communication; Updating protocols; Signal to noise ratio"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163672370&doi=10.1109%2fJSAC.2023.3274037&partnerID=40&md5=26659573e263e9f45761531463d2bd6b","5G; 5G-Advanced; 6G; AI; full-duplex; green networks; IAB; MIMO; ML; NTN; positioning; RIS; UAV; XR","5G mobile communication systems; Standardization; 5g; 5g-advanced; 6g; Full-duplex; Green networks; IAB; ML; NTN; Positioning; RIS; XR; Unmanned aerial vehicles (UAV)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162859360&doi=10.1109%2fJSAC.2023.3287542&partnerID=40&md5=188ff6e6857745bb9b76a2ef0b0ef077","full-duplex; Integrated sensing and communication; self-interference suppression; transmit/receive beamforming","Beamforming; Finite difference method; Iterative methods; Problem solving; Radar signal processing; Radio transceivers; Downlink; Full-duplex; Integrated sensing; Integrated sensing and communication; Optimisations; Radars antennas; Receive beamforming; Self-interference suppression; Self-interferences; Transmit/receive beamforming; Uplink; Radar antennas"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162901642&doi=10.1109%2fJSAC.2023.3288251&partnerID=40&md5=bdfe2bc4a03a1d25f4f027dadd0e3ea1","Beyond diagonal reconfigurable intelligent surface (BD-RIS); full-space coverage; highly directional beam; multi-sector mode","Integrated circuits; Array signal processing; Beyond diagonal reconfigurable intelligent surface; Channel modelling; Full-space coverage; Highly directional beam; Impedance; Integrated circuit modeling; Multi-sector mode; Reconfigurable; Space coverage; Wireless communications; Array processing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159837097&doi=10.1109%2fJSAC.2023.3275616&partnerID=40&md5=4451a9051c6d697327fe821746b67f36","extremely large-scale antenna array (ELAA); location division multiple access (LDMA); massive MIMO; near-field; Spatial division multiple access (SDMA)","Antenna arrays; Focusing; MIMO systems; Space division multiple access; Spectrum efficiency; Extremely large-scale antenna array; Large-scales; Location division multiple access; Massive multiple-input multiple-output; Multiaccess communication; Multiple access; Multiple inputs; Multiple outputs; Near fields; Precoding; Spatial division multiple access; Transmitting antenna; Location"
